FECHA_CORTE;ITEM;CLUB;DISCIPLINA_DEPORTIVA;AFILIADO;RESOLUCION_INSCRIPCION_PRIMIGENIA;FECHA_REGISTRO;OBSERVACIONES
31072025;484;INSTITUCIÓN EDUCATIVA PARROQUIAL “SANTÍSIMA TRINIDAD”;BADMINTON;SI;Resolución N°0278-2022-IPD-DNCTD/SRND;31/05/2022;"Resolución N°0302-2022-IPD-DNCTD/SRND.
REPRESENTANTE - JOSÉ M. VILLALBA MONTIEL
REPRESENTANTE - LUZ SILVA PIELAGO LASTRA
REPRESENTANTE - RICARDO J. DENNERY ALVARADO"
31072025;485;ASOCIACIÓN DEPORTIVA CULTURAL KUSI;BADMINTON;SI;Resolución N°0268-2022-IPD-DNCTD/SRND (Ampliaciòn de actividdad deportiva a la disciplina deportiva de Bàdminton);27/05/2022;Resolución Nº 0412-2025-RENADE-DNCTD/IPD, periodo 26 de abril de 2025 al 25 de abril de 2028
31072025;486;CLUB DEPORTIVO CULTURAL ROJITAS JUNIORS;BADMINTON;SI;Resolución N°0667-2022-IPD-DNCTD/SRND;2/11/2022;Resolución Nº 0451-2025-RENADE-DNCTD/IPD, periodo del 01 de junio de 2025 al 31 de mayo de 2028
31072025;487;CLUB DEPORTIVO TAMBO;BADMINTON;SI;Resolución N°0129-2023-IPD-DNCTD/SRND;22/03/2023;Resolución Nº 0347-2025-RENADE-DNCTD/IPD, periodo del 12 de febrero de 2025 al 12 de febrero de 2027
31072025;488;ASOCIACIÓN CHINA DE BADMINTON DEL PERÚ;BADMINTON;SI;Resolución Nº  293-DINADAF-RND-2013;31 de Octubre de 2013;Con Resolución N°485-2021-IPD-DNCTD/SRND de 17 de agosto de 2021, se inscribió en el RENADE la DESAFILIACIÓN DEL CLUB GERMANIA, a solicitud de la Federación de Bádminton
31072025;489;CLUB DEPORTIVO PUNO;BASKETBALL;SI;Resolución N° 341-DNCTD-RND-2006;3/08/2006;
31072025;490;CLUB DEPORTIVO GIMNASIO BLACK BELT;BASKETBALL;SI;Resolución N° 391-DNCTD-RND-2006;23/08/2006;
31072025;491;CLUB DEPORTIVO DEFENSOR LA MAR;BASKETBALL;SI;Resolución N° 437-DNCTD-RND-2006;15/09/2006;
31072025;492;CLUB DEPORTIVO ALBATROS - PUNO;BASKETBALL;SI;Resolución N° 453-DNCTD-RND-2006;5/10/2006;Resolución Nº 0806-2024-RENADE-DNCTD/IPD, periodo 14 de junio de 2024 al 13 de junio de 2026
31072025;493;ASOCIACIÓN DEPORTIVA DE LA UNIVERSIDAD NACIONAL DEL ALTIPLANO PUNO;BASKETBALL;SI;Resolución N° 494-DNCTD-RND-2006;31/10/2006;
31072025;494;CLUB DEPORTIVO CULTURAL OLIMPICOS PUNO;BASKETBALL;SI;Resolución N° 496-DNCTD-RND-2006;31/10/2006;
31072025;495;CLUB DE REGATAS LIMA ;BASKETBALL;SI;Resolución N° 076-DNCTD-RND-2007;2/02/2007;Resolución Nº0633-2024-RENADE-DNCTD/IPD, periodo 28 de abril de 2024 al 27 de abril de 2026
31072025;496;CLUB DEPORTIVO BADENA TACNA;BASKETBALL;SI;Resolución N° 088-DNCTD-RND-2007;12/02/2007;
31072025;497;CLUB ATLÉTICO LEÓN DORADO;BASKETBALL;SI;Resolución N° 226-DNCTD-RND-2007;23/03/2007;
31072025;498;ASOCIACIÓN CLUB DEPORTIVO HURACÁN;BASKETBALL;SI;Resolución N° 231-DNCTD-RND-2007;26/03/2007;
31072025;499;CLUB DEPORTIVO JUAN BIELOVUCIC;BASKETBALL;SI;Resolución N° 393-DNCTD-RND-2007;30/05/2007;
31072025;500;CIRCOLO SPORTIVO ITALIANO SOCIETA CANOTTIERI ITALIA;BASKETBALL;SI;Resolución N° 407-DNCTD-RND-2007;5/06/2007;Resolución Nº0779-2024-RENADE-DNCTD/IPD, periodo 27 de mayo de 2024 al 26 de mayo de 2026
31072025;501;CLUB DEPORTIVO CULTURAL ATLÉTICO SAN PEDRO;BASKETBALL;SI;Resolución N° 451-DNCTD-RND-2007;11/07/2007;Resolución N°0208-2025-RENADE-DNCTD/IPD, periodo de 03 años desde el 10 de setiembre de 2024 hasta el 09 de setiembre de 2027
31072025;502;CLUB DEPORTIVO NUEVA GENERACIÓN;BASKETBALL;SI;Resolución N° 516-DNCTD-RND-2007;31/07/2007;
31072025;503;ASOCIACIÓN ONG CLINICAS DEPORTIVAS DEL MEDICINA DE ICA;BASKETBALL;SI;Resolución N° 533-DNCTD-RND-2007;8/08/2007;
31072025;504;CLUB DEPORTIVO MIGUEL GRAU;BASKETBALL;SI;Resolución N° 564-DNCTD-RND-2007;24/08/2007;
31072025;505;CLUB SPORT SHEREKHAN;BASKETBALL;SI;Resolución N° 568-DNCTD-RND-2007;24/08/2007;Resolución Nº0817-2024-RENADE-DNCTD/IPD, periodo del 13 de marzo del 2024 al 13 de marzo del 2028
31072025;506;CLUB DEPORTIVO BENSON JAZZ;BASKETBALL;SI;Resolución N° 644-DNCTD-RND-2007;20/09/2007;
31072025;507;CLUB DEPORTIVO MARÍA AUXILIADORA - PUNO;BASKETBALL;SI;Resolución N° 015-DNCTD-RND-2008;4/01/2008;"Resolución N°0707-2022-IPD-DNCTD/SRND.
periodo 19 de mayo de 2022 al 18 de mayo de 2024."
31072025;508;CLUB DEPORTIVO ASOCIACIÓN TU SAN;BASKETBALL;SI;Resolución N° 067-DNCTD-RND-2008;29/01/2008;
31072025;509;ASOCIACIÓN DEPORTIVA DEL CLUB SOCIAL DEPORTIVO UNIVERSIDAD NACIONAL HERMILIO VALDIZÁN DE HUÁNUCO;BASKETBALL;SI;Resolución N° 079-DNCTD-RND-2008;7/02/2008;
31072025;510;CLUB CULTURAL SOCIAL Y DEPORTIVO UNIVERSIDAD CÉSAR VALLEJO S.A.C.;BASKETBALL;SI;Resolución N° 233-DNCTD-RND-2008;6/06/2008;
31072025;511;CLUB SOCIAL DEPORTIVO CULTURAL SEMINARIO JESÚS MARÍA;BASKETBALL;SI;Resolución N° 287-DNCTD-RND-2008;16/07/2008;
31072025;512;ASOCIACIÓN DEPORTIVA COLEGIO PARROQUIAL SAN MARTÍN DE PORRES;BASKETBALL;SI;Resolución N° 342-DNCTD-RND-2008;2/09/2008;
31072025;513;ASOCIACIÓN DEPORTIVA Y CULTURAL JUVENTUD ESTUDIANTES DE MEDICINA DE ICA;BASKETBALL;SI;Resolución N° 369-DNCTD-RND-2008;23/09/2008;
31072025;514;REAL CLUB DE LIMA;BASKETBALL;SI;Resolución N° 417-DNCTD-RND-2008;29/10/2008;"Resolución N°0583-2023-RENADE/IPD.
periodo 09 de abril de 2023 al 08 de abril de 2025"
31072025;515;CLUB DINOSAURIO RAPTORS-PUCALLPA;BASKETBALL;SI;Resolución N° 342-DNCTD-RND-2009;31/08/2009;
31072025;516;CLUB SOCIAL DEPORTIVO CULTURAL SANTA ROSA;BASKETBALL;SI;Resolución N° 349-DNCTD-RND-2009;3/09/2009;Resolución Nº0805-2024-RENADE-DNCTD/IPD, periodo 14 de junio de 2024 al 13 de junio de 2026
31072025;517;CLUB DEPORTIVO HUÁNUCO;BASKETBALL;SI;Resolución N° 351-DNCTD-RND-2009;10/09/2009;
31072025;518;CLUB SOCIAL DEPORTIVO EDUCACIÓN;BASKETBALL;SI;Resolución N° 352-DNCTD-RND-2009;10/09/2009;
31072025;519;CLUB DEPORTIVO ESTRELLAS DE AMÉRICA DEL SUR;BASKETBALL;SI;Resolución N° 474-DNCTD-RND-2009;28/12/2009;
31072025;520;INSTITUTO SUPERIOR TECNOLÓGICO PRIVADO SANTA ROSA DE LIMA;BASKETBALL;SI;Resolución N° 476-DNCTD-RND-2009;28/12/2009;
31072025;521;DEPORTIVO HUMBOLDT;BASKETBALL;SI;Resolución N° 159-DNCTD-RND-2010;24/05/2010;
31072025;522;CLUB DEPORTIVO LEGIÓN;BASKETBALL;SI;Resolución N° 313-DINADAF-RND-2013;2/12/2013;
31072025;523;CLUB DEPORTIVO SPORT ZETA;BASKETBALL;SI;Resolución N° 310-DINADAF-RND-2013;2/12/2013;
31072025;524;CLUB FALCONS;BASKETBALL;SI;Resolución N° 314-DINADAF-RND-2013;2/12/2013;
31072025;525;DEPORTE CLUB CORAZÓN DE JESÚS DE AYAVIRI;BASKETBALL;SI;Resolución N° 312-DINADAF-RND-2013;2/12/2013;
31072025;526;DEPORTE CLUB HALCÓN SPARTA;BASKETBALL;SI;Resolución N° 311-DINADAF-RND-2013;2/12/2013;
31072025;527;ACUARIUS BASQUETBOL CLUB;BASKETBALL;SI;Resolución N° 322-DINADAF-RND-2013;3/12/2013;
31072025;528;ASOCIACIÓN CULTURAL Y DEPORTIVO FORCE LUREN;BASKETBALL;SI;Resolución N° 316-DINADAF-RND-2013;3/12/2013;
31072025;529;CLUB DEPORTIVO BARRIO 1;BASKETBALL;SI;Resolución N° 318-DINADAF-RND-2013;3/12/2013;
31072025;530;CLUB DEPORTIVO FAST BALL;BASKETBALL;SI;Resolución N° 321-DINADAF-RND-2013;3/12/2013;
31072025;531;CLUB DINÁMICO VIRGEN DE LA PUERTA;BASKETBALL;SI;Resolución N° 319-DINADAF-RND-2013;3/12/2013;
31072025;532;CLUB SOCIAL, CULTURAL Y DEPORTIVO ALL STARS;BASKETBALL;SI;Resolución N° 317-DINADAF-RND-2013;3/12/2013;
31072025;533;COLUMBIA CLUB HUANCAYO;BASKETBALL;SI;Resolución N° 320-DINADAF-RND-2013;3/12/2013;
31072025;534;CLUB CULTURAL ATLÉTICO APOLO;BASKETBALL;SI;Resolución N° 021-DINADAF-RND-2014;22/01/2014;
31072025;535;CLUB SPORT SOLEDAD;BASKETBALL;SI;Resolución N° 035-DINADAF-RND-2014;14/02/2014;
31072025;536;ASOCIACIÓN CULTURAL DEPORTIVA ACADEMIA QUIVAL;BASKETBALL;SI;Resolución N° 044-DINADAF-RND-2014;24/02/2014;
31072025;537;CLUB COLEGIO PARTICULAR SAN VICENTE ICA;BASKETBALL;SI;Resolución N° 076-DINADAF-RND-2014;22/04/2014;
31072025;538;CLUB LIBERTAD;BASKETBALL;SI;Resolución N° 086-DINADAF-RND-2014;8/05/2014;
31072025;539;CLUB DEPORTIVO ATLÉTICO SPORTECKS;BASKETBALL;SI;Resolución N° 240-DINADAF-RND-2014;25/09/2014;
31072025;540;CLUB DEPORTIVO WARRIORS;BASKETBALL;SI;Resolución N° 176-DINADAF-RND-2015;31/08/2015;
31072025;541;CLUB DEPORTIVO BYLYS;BASKETBALL;SI;Resolución N° 183-DINADAF-RND-2015;10/09/2015;
31072025;542;CLUB DEPORTIVO CULTURAL ANTARQUI;BASKETBALL;SI;Resolución N° 185-DINADAF-RND-2015;10/09/2015;
31072025;543;CLUB DEPORTIVO CULTURAL SOCIAL UNIVERSITARIO;BASKETBALL;SI;Resolución N° 184-DINADAF-RND-2015;10/09/2015;
31072025;544;BASKETBALL CLUB TRUJILLO;BASKETBALL;SI;Resolución N° 197-DINADAF-RND-2015;21/09/2015;
31072025;545;MUNICIPAL BASQUETBOL CLUB;BASKETBALL;SI;Resolución N° 198-DINADAF-RND-2015;21/09/2015;
31072025;546;CLUB CULTURAL SOCIAL Y DEPORTIVO SAN MARTIN DE TRUJILLO;BASKETBALL;SI;Resolución N° 199-DINADAF-RND-2015;22/09/2015;
31072025;547;CLUB DEPORTIVO CHINESSE;BASKETBALL;SI;Resolución N° 318-DINADAF-RND-2016;30/05/2016;
31072025;548;ASOCIACIÓN DE BASKETBALL MISIONES PERUANAS;BASKETBALL;SI;Resolución N° 649-DINADAF-RND-2016;12/10/2016;
31072025;549;CLUB DEPORTIVO SOY VOLEY MANCHAY;BASKETBALL;SI;Resolución N° 656-DINADAF-RND-2016;14/10/2016;
31072025;550;CLUB DEPORTIVO JUVENIL SEMINARIO;BASKETBALL;SI;Resolución N° 675-DINADAF-RND-2016;20/10/2016;
31072025;551;CLUB DEPORTIVO SOCIAL CULTURAL GRAN CHIMU;BASKETBALL;SI;Resolución N° 693-DINADAF-RND-2016;26/10/2016;"Resolución Nº0179-2022-IPD-DNCTD/SRND. periodo 13 de marzo de 2022 al 12 de marzo de 2024
"
31072025;552;CLUB DEPORTIVO SOCIAL UNIÓN BARRANCA;BASKETBALL;SI;Resolución N° 723-DINADAF-RND-2016;7/11/2016;
31072025;553;CLUB SOCIAL DEPORTIVO DYNAMO;BASKETBALL;SI;Resolución N° 831-DINADAF-RND-2016;7/12/2016;"Resolución N°0400-2023-RENADE/IPD.
periodo 24 de junio de 2023 al 23 de junio de 2028"
31072025;554;CLUB DEPORTIVO DEFENSOR UNTAC;BASKETBALL;SI;Resolución N° 730-DINADAF-RND-2017;16/05/2017;Resolución Nº0323-2025-RENADE-DNCTD/IPD, periodo 2024-2028, desde el 29 de diciembre de 2024 al 28 de diciembre de 2028
31072025;555;CLUB DEPORTIVO SOCIAL MOZART;BASKETBALL;SI;Resolución N° 839-DINADAF-RND-2017;23/06/2017;
31072025;556;CLUB DEPORTIVO ASIA-INMACULADA;BASKETBALL;SI;Resolución N° 908-DINADAF-RND-2017;13/07/2017;
31072025;557;CLUB HERALDOS;BASKETBALL;SI;Resolución N° 1051-DINADAF-RND-2017;7/09/2017;"Resolución N°0657-2023-RENADE/IPD.
período 21 de mayo de 2021 al 21 de mayo de 2025"
31072025;558;CLUB LEGIÓN;BASKETBALL;SI;Resolución N° 1237-DINADAF-RND-2017;9/11/2017;
31072025;559;CLUB DEPORTIVO UNIÓN EDÉN ;BASKETBALL;SI;Resolución N° 1238-DINADAF-RND-2017;10/11/2017;
31072025;560;TAHUA CLUB BASKETBALL;BASKETBALL;SI;Resolución N° 1260-DINADAF-RND-2017;22/11/2017;
31072025;561;CLUB DEPORTIVO ATLÉTICO FERROCARRIL;BASKETBALL;SI;Resolución N° 1303-DINADAF-RND-2017;30/11/2017;
31072025;562;ESCUELA FORMATIVA DE BASKETBALL SIN FRONTERAS;BASKETBALL;SI;Resolución N° 0017-DINADAF-RND-2018;5/01/2018;
31072025;563;"CLUB DE BASQUETBOL ""CESAR NARVAEZ ALVA""";BASKETBALL;SI;Resolución N° 0082-DINADAF-RND-2018;30/01/2018;
31072025;564;CLUB DEPORTIVO Y CULTURAL THE WOLF´S CUMBE;BASKETBALL;SI;Resolución N° 0083-DINADAF-RND-2018;30/01/2018;
31072025;565;CATEQUIL BASKETBALL CLUB;BASKETBALL;SI;Resolución N° 0115-DINADAF-RND-2018;5/02/2018;
31072025;566;HUNTER BASKETBALL CLUB;BASKETBALL;SI;Resolución N° 0132-DINADAF-RND-2018;7/02/2018;
31072025;567;ORGANIZACIÓN DEPORTIVA DE LA SALLE-AREQUIPA;BASKETBALL;SI;Resolución N° 0136-DINADAF-RND-2018;8/02/2018;
31072025;568;CLUB DEPORTIVO DEPORMAX;BASKETBALL;SI;Resolución N° 0554-DINADAF-RND-2018;2/04/2018;
31072025;569;CLUB DEPORTIVO NUESTRA SEÑORA DEL CARMEN;BASKETBALL;SI;Resolución N° 0553-DINADAF-RND-2018;2/04/2018;
31072025;570;CLUB DEPORTIVO KATON;BASKETBALL;SI;Resolución N° 1093-DINADAF-RND-2018;6/07/2018;
31072025;571;CLUB SOCIAL DEPORTIVO ROSARIO SOLO BASKET;BASKETBALL;SI;Resolución N° 1112-DINADAF-RND-2018;10/07/2018;
31072025;572;ASOCIACIÓN CLUB DEPORTIVO SOCIAL DOS DE MAYO-HUACHO ;BASKETBALL;SI;Resolución N° 1115-DINADAF-RND-2018;11/07/2018;
31072025;573;ASOCIACIÓN DE BASKET-BALL TINGO MARIA;BASKETBALL;SI;Resolución N° 1116-DINADAF-RND-2018;11/07/2018;
31072025;574;CLUB DEPORTIVO UNGDOM;BASKETBALL;SI;Resolución N° 1119-DINADAF-RND-2018;11/07/2018;
31072025;575;CLUB DEPORTIVO UNIVISIDAD NACIONAL SAN CRISTÓBAL DE HUAMANGA;BASKETBALL;SI;Resolución N° 1113-DINADAF-RND-2018;11/07/2018;
31072025;576;CLUB SOCIAL DEPORTIVO CHASQUI CLUB;BASKETBALL;SI;Resolución N° 1117-DINADAF-RND-2018;11/07/2018;
31072025;577;CLUB SOCIAL DEPORTIVO MARISTAS-HUACHO;BASKETBALL;SI;Resolución N° 1114-DINADAF-RND-2018;11/07/2018;
31072025;578;CLUB DEPORTIVO LEONCIO PRADO-PADRE ABAD;BASKETBALL;SI;Resolución N° 1262-DINADAF-RND-2018;22/08/2018;
31072025;579;CLUB DEPORTIVO DEFENSOR TACNA;BASKETBALL;SI;Resolución N° 1420-DINADAF-RND-2018;26/09/2018;
31072025;580;CLUB DEPORTIVO O.V. BASQUET;BASKETBALL;SI;Resolución N° 1473-DINADAF-RND-2018;11/10/2018;
31072025;581;ASOCIACIÓN DEPORTIVA BLUE SHARK;BASKETBALL;SI;Resolución N° 1659-DINADAF-RND-2018;5/12/2018;
31072025;582;CLUB BLAUEN WOLF;BASKETBALL;SI;Resolución N° 0017-DINADAF-RND-2019;11/01/2019;
31072025;583;CLUB DEPORTIVO UNIDAD VECINAL;BASKETBALL;SI;Resolución N° 0082-DINADAF-RND-2019;12/02/2019;
31072025;584;CLUB GRAU;BASKETBALL;SI;Resolución N° 0083-DINADAF-RND-2019;12/02/2019;Resolución Nº 0864-2024-RENADE-DNCTD/IPD, periodo 01 de enero de 2024 al 31 de diciembre de 2025
31072025;585;CLUB DE BALONCESTO SAN SEBASTIAN;BASKETBALL;SI;Resolución N° 0753-DNCTD-RND-2019;10/10/2019;Periodo  de cuatro años, que inician el 30 de julio de 2018 al 29 de julio de 2022
31072025;586;CLUB SOCIAL DEPORTIVO COSMOS STARS HUÁNUCO;BASKETBALL;SI;Resolución N° 565-DNCTD-RND-2020;30/12/2020;Periodo 10 de octubre de 2019 al 09 de octubre de 2021
31072025;587;CLUB DEPORTIVO LOROMACHACOS QUILLABAMBA;BASKETBALL;SI;Resolución N°0146-2022-IPD-DNCTD/SRND;11/04/2022;periodo de cuatro (4) años
31072025;588;CLUB DEPORTIVO TALENTOS DON BOSCO CALCA;BASKETBALL;SI;Resolución N°0149-2022-IPD-DNCTD/SRND;12/04/2022;periodo de cuatro (04) años, en Asamblea General de fecha 11 de junio de 2021
31072025;589;CLUB DEPORTIVO ANGELS;BASKETBALL;SI;Resolución N° 071-2022-IPD-DNCTD/SRND;26/04/2022;"Periodo 2021- 2023
Resolución N°0167-2022-IPD-DNCTD/SRND. Amplió su actividad deportiva a la disciplina deportiva de Basketball"
31072025;590;CLUB DEPORTIVO NONE;BASKETBALL;SI;Resolución N° 050-2022-IPD-DNCTD/SRND;18/02/2022;"periodo de dos (02) años (que empieza desde el 21 de agosto de 2021) en Asamblea de fecha 20 de agosto de 2021
Resolución N°0174-2022-IPD-DNCTD/SRND.
Amplió su actividad deportiva a la disciplina deportiva de Basketball"
31072025;591;ALPAMAYO DEPORTES CLUB;BASKETBALL;SI;Resolución N° 765-2022-IPD-DNCTD/SRND;13/12/2022;(Amplió su actividad deportiva a la disciplina deportiva de Basketball)
31072025;592;ASOCIACION DEPORTIVA PUKLLAY KUNA CLUB;BASKETBALL;SI;Resolución N°0766-2022-IPD-DNCTD/SRND;14/12/2022;periodo del 25 de febrero de 2020 al 24 de febrero de 2024
31072025;593;CLUB DEPORTIVO SOCIAL CULTURAL FIRE HANDS;BASKETBALL;SI;Resolución N° 0130-2023-IPD-DNCTD/SRND;23/03/2023;periodo del 10 de junio de 2022 al 09 de junio de 2026
31072025;594;ACADEMIA DEPORTIVA CHAMORRO E.I.R.L.;BASKETBALL;SI;Resolución N°0299-2023-IPD-DNCTD/SRND;27/06/2023;TITULAR-GERENTE - LUIS ANTONIO CHAMORRO TUESTA
31072025;595;ASOCIACION DEPORTIVA SANTANA;BASKETBALL;SI;Resolución N°0251-2024-RENADE-DNCTD/IPD;26/04/2024;período 06 de enero de 2024 al 05 de enero de 2028
31072025;596;CLUB DEPORTIVO SOCIAL CULTURAL PROYECTO INTEGRACION TARMA – P.I.T.;BASKETBALL;SI;Resolución N°0253-2024-RENADE-DNCTD/IPD;26/04/2024;período de cuatro (04) años
31072025;597;CLUB DEPORTIVO EXODO FAMILY BASKETBALL CUSCO;BASKETBALL;SI;Resolución N°0273-2024-RENADE-DNCTD/IPD;7/05/2024;período 2023 - 2027
31072025;598;CLUB DEPORTIVO CROW`S;BASKETBALL;SI;Resolución N°0300-2024-RENADE-DNCTD/IPD;14/05/2024;período de cuatro (04) años (del 07 de mayo de 2022 al 06 de mayo de 2026)
31072025;599;ASOCIACION DEPORTIVA TITANES CUSCO;BASKETBALL;SI;Resolución N°0320-2024-RENADE-DNCTD/IPD;22/05/2024;período de cuatro (04) años (del 24 de abril del 2023 al 24 de abril del 2027)
31072025;600;CLUB SPORT DOS DE MAYO;BASKETBALL;SI;Resolución N° 000304-2024-RENADE-DNCTD/IPD;15/05/2024;"Resolución N°0321-2024-RENADE-DNCTD/IPD
(Amplió su actividad deportiva a la disciplina deportiva de Basketball)"
31072025;601;BASKETBALL CLUB LIGA ISABELINA;BASKETBALL;SI;Resolución N°0324-2024-RENADE-DNCTD/IPD;23/05/2024;período de cuatro años
31072025;602;LIONS BASKETBALL CLUB;BASKETBALL;SI;Resolución N°0326-2024-RENADE-DNCTD/IPD;23/05/2024;período de cuatro años
31072025;603;SONICS KAMAQ MAKI;BASKETBALL;SI;Resolución N°0349-2024-RENADE-DNCTD/IPD;3/06/2024;período de cuatro (04) años
31072025;604;CLUB DEPORTIVO CULTURAL SOCIAL D´BOYS;BASKETBALL;SI;Resolución N°0664-2024-RENADE-DNCTD/IPD;26/09/2024;periodo de cinco (05) años, en Asamblea de 03 de noviembre del 2020
31072025;605;CLUB DEPORTIVO REAL COCODRILOS;BASKETBALL;SI;Resolución N°0984-2024-RENADE-DNCTD/IPD;13 de Diciembre de 2024;periodo del 13 de mayo del 2023 al 12 de mayo del 2025
31072025;606;CLUB DEPORTIVO 28 DE AGOSTO;BASKETBALL;SI;Resolución Nº 761-DINADAF-RND-2017;24 de mayo del 2017;Resolución N°1028-2024-RENADE-DNCTD/IPD, periodo del 18 de marzo del 2024 al 17 de marzo del 2025
31072025;607;CLUB SOCIAL DEPORTIVO BLACK HAWKS;BEISBOL;SI;Resolución N° 194-DNCTD-RND-2007;14/03/2007;Resolución Nº0281-2025-RENADE-DNCTD/IPD, periodo del 01 de enero de 2025 al 31 de diciembre de 2028
31072025;608;CLUB DEPORTIVO DE BÉISBOL Y SOFTBOL CAMAGÜEY;BEISBOL;SI;Resolución N° 172-DNCTD-RND-2009;14/04/2009;
31072025;609;CLUB DEPORTIVO LOS DRAGONES;BEISBOL;SI; ;18/08/2009;
31072025;610;HIROSHIMA BÉISBOL CLUB;BEISBOL;SI;Resolución N° 338-DNCTD-RND-2009;18/08/2009;Resolución Nº0704-2024-RENADE-DNCTD/IPD, periodo 15 de octubre de 2023 al 14 de octubre 2025
31072025;611;ASOCIACIÓN CLUB SAN ANTONIO;BEISBOL;SI;Resolución N° 376-DNCTD-RND-2009;21/09/2009;
31072025;612;CLUB DEPORTIVO DE BÉISBOL CHAMACO ASOCIACIÓN CIVIL;BEISBOL;SI;Resolución N° 402-DNCTD-RND-2009;7/10/2009;
31072025;613;CLUB DEPORTIVO LAS AGUILAS;BEISBOL;SI;Resolución N° 419-DNCTD-RND-2009;30/10/2009;Resolución N° 0206-DNCTD-RND-2020, Periodo 22 de agosto de 2016 al 21 de agosto al 2023
31072025;614;CLUB DEPORTIVO HIDEYO NOGUCHI;BEISBOL;SI;Resolución N° 428-DNCTD-RND-2009;13/11/2009;
31072025;615;CLUB DEPORTIVO DE BÉISBOL LOS ANGELES;BEISBOL;SI;Resolución N° 431-DNCTD-RND-2009;19/11/2009;Resolución N° 0462-2021-IPD-DNCTD/RND, Periodo 28 de abril del 2020 al 27 de abril del 2022
31072025;616;CLUB DE BÉISBOL Y SOFTBOL LEONES;BEISBOL;SI;Resolución N° 452-DNCTD-RND-2009;7/12/2009;
31072025;617;CLUB DSC KIUYO;BEISBOL;SI;Resolución Nº0652-2021-IPD-DNCTD/RND;3/12/2021;periodo del 01 de enero del 2020 al 31 de diciembre del 2021
31072025;618;ASOCIACIÓN TAIYO BBC;BEISBOL;SI;Resolución Nº0652-2021-IPD-DNCTD/RND;3/12/2021;periodo del 01 de enero del 2020 al 31 de diciembre del 2021
31072025;619;ASOCIACIÓN CULTURAL DEPORTIVA LOS TIGRES DE PALOMARES;BEISBOL;SI;Resolución N° 178-DNCTD-RND-2011;18/08/2011;
31072025;620;PUMAS BÉISBOL CLUB;BEISBOL;SI;Resolución N° 030-DNCTD-RND-2012;9/02/2012;
31072025;621;ASOCIACIÓN DEPORTIVA JOSÉ GÁLVEZ NIKKEI CALLAO;BEISBOL;SI;Resolución N° 042-DNCTD-RND-2012;7/03/2012;Resolución Nº0357-2025-RENADE-DNCTD/IPD, periodo comprendido del 01 de enero de 2025 al 31 de diciembre de 2026
31072025;622;PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ;BEISBOL;SI;Resolución N° 044-DNCTD-RND-2012;8/03/2012;"REPRESENTANTE DEPORTIVO - ZEZETTI NORIEGA RÍOS
Resolución N° 479-DNCTD-RND-2020"
31072025;623;CLUB DEPORTIVO CALLAO BASE BALL CLUB TIGRES;BEISBOL;SI;Resolución N° 045-DNCTD-RND-2012;9/03/2012;
31072025;624;ASOCIACIÓN CLUB DE BÉISBOL PAZ SOLDÁN;BEISBOL;SI;Resolución N° 053-DNCTD-RND-2012;23/03/2012;
31072025;625;INSTITUCIÓN EDUCATIVA PRIVADA “ABRAHAM LINCOLN”;BEISBOL;SI;Resolución N° 060-DNCTD-RND-2012;3/04/2012;
31072025;626;CLUB DEPORTIVO AMIGOS NIKKEI CHALACOS ANC;BEISBOL;SI;Resolución N° 104-DNCTD-RND-2012;16/07/2012;
31072025;627;NEGREIROS NIKKEI CLUB NNC;BEISBOL;SI;Resolución N° 144-DNCTD-RND-2012;19/09/2012;"Resolución Nº0397-2024-IPD-DNCTD/RND.
período del 01 de marzo del 2024 hasta el 28 de febrero del 2026"
31072025;628;ASOCIACIÓN CLUB DEPORTIVO PIRATAS CALLAO BBC;BEISBOL;SI;Resolución N° 183-DNCTD-RND-2012;6/12/2012;
31072025;629;ASOCIACIÓN CLUB SPORTING CALLAO;BEISBOL;SI;Resolución N° 084-DINADAF-RND-2013;13/03/2013;
31072025;630;CLUB DEPORTIVO REGIONAL CALLAO;BEISBOL;SI;Resolución N° 130-DINADAF-RND-2014;30/07/2014;
31072025;631;CLUB DEPORTIVO NACIONAL DE BEISBOL DRAGONES DE SAN LUIS;BEISBOL;SI;Resolución N° 171-DINADAF-RND-2015;19/08/2015;
31072025;632;CUBANITOS BEISBOL CLUB;BEISBOL;SI;Resolución N° 265-DINADAF-RND-2015;26/11/2015;
31072025;633;LOS BRAVOS-BEISBOL CLUB;BEISBOL;SI;Resolución N° 267-DINADAF-RND-2015;26/11/2015;
31072025;634;MARIANAO BEISBOL & SOFTBOL CLUB;BEISBOL;SI;Resolución N° 268-DINADAF-RND-2015;26/11/2015;
31072025;635;THE SHARKS BASEBALL CLUB;BEISBOL;SI;Resolución N° 266-DINADAF-RND-2015;26/11/2015;
31072025;636;CLUB DEPORTIVO DE BÉISBOL Y SOFTBOL SIMA;BEISBOL;SI;Resolución N° 030-DINADAF-RND-2016;4/02/2016;
31072025;637;ACADEMIA DE BÉISBOL CALLAO;BEISBOL;SI;Resolución N° 420-DINADAF-RND-2016;3/08/2016;
31072025;638;ECOLE FRANCAISE LUTTE;BEISBOL;SI;Resolución N° 880-DINADAF-RND-2016;16/12/2016;
31072025;639;SPORTY BROTHERHOOD;BEISBOL;SI;Resolución N° 885-DINADAF-RND-2016;19/12/2016;
